"gene","rho","p","padj"
"ABITRAM",-0.798383856937674,7.13305827728779e-05,0.00362670288667537
"ABL1",-0.0699778679387603,0.782613570424074,0.868067600153212
"ABL2",0.260826598680834,0.295845253243969,0.480373036896059
"ABLIM1",0.6902362428505,0.00152164992750264,0.0181109222163566
"ABLIM2",0.079520304475864,0.753785040534462,0.850409852569291
"ABLIM3",0.528014821719737,0.0243004920465009,0.0923623647287839
"ABO",-0.4325904563487,0.0729711146315713,0.192720329252721
"ABR",0.645704872344016,0.00379797966284092,0.0305641796811983
"ABRACL",0.295815532650214,0.233322285074124,0.413084606315607
"ABRAXAS1",-0.36261258840994,0.139175344457912,0.296233137103471
"ABRAXAS2",-0.454856141601942,0.0578848404090217,0.164558924798637
"ABT1",0.39760152237932,0.102266774696692,0.240522817632631
"ABTB1",0.21629522817435,0.388657522750104,0.569894995090721
"ABTB2",0.72522517681988,0.000659901440220931,0.0113291650719834
"AC000065.1",0.639343247985946,0.00427906969835298,0.0326470461903201
"AC000085.1",-0.518472385182633,0.0274953462421001,0.100092752090068
"AC002064.1",-0.324442842261525,0.188998593038335,0.362687806189601
"AC002066.1",-0.292634720471179,0.238624888514663,0.41921617031605
"AC002069.2",-0.050892994864553,0.841051573716376,0.905435238352898
"AC002070.1",0.623439187090774,0.00570249187257123,0.0382267448753262
"AC002072.1",-0.276730659576007,0.266281116010187,0.448643746228736
"AC002074.1",-0.757033298610225,0.000275448700837608,0.00716781140276765
"AC002076.1",-0.6902362428505,0.00152164992750265,0.0181109222163566
"AC002091.1",0.597992689658497,0.00876056834578468,0.0496465589392867
"AC002116.2",-0.32762365444056,0.184447580304517,0.357169049790847
"AC002306.1",0.563003755689117,0.0149867497852164,0.0683154624117372
"AC002310.1",-0.0604354314016566,0.811714193149572,0.886315018500158
"AC002310.2",-0.130413299340417,0.606003334319509,0.747105204937924
"AC002377.1",-0.292634720471179,0.238624888514663,0.41921617031605
"AC002378.1",0.741129237715052,0.000432925989333249,0.00914216128060595
"AC002429.2",0.0922435531920022,0.715829665482683,0.826300293215516
"AC002451.1",-0.206752791637246,0.410420123418682,0.58827675489873
"AC002456.1",0.289453908292145,0.244003604450245,0.424863669884431
"AC002460.2",-0.225837664711454,0.367544688108924,0.550041027963158
"AC002463.1",-0.143136548056555,0.570978659303128,0.719492617903008
"AC002467.1",0.11132842626621,0.660089809005101,0.785649509169397
"AC002470.1",-0.330804466619594,0.179970343304257,0.351658645780459
"AC002553.1",0.601173501837532,0.00831857671844305,0.0480760879481222
"AC002558.3",0.547099694793944,0.0187843495221918,0.0785480528628304
"AC003035.1",-0.11132842626621,0.660089809005101,0.785649509169397
"AC003044.1",-0.0636162435806912,0.801985917292481,0.879810719446341
"AC003093.1",0.823830354369951,2.64096865717607e-05,0.00214621997963709
"AC003102.1",-0.715682740282776,0.000838601860906028,0.0129911221093013
"AC003681.1",0.477121826855184,0.0452667271687523,0.139921111929726
"AC003991.1",-0.343527715335732,0.162792364365824,0.329254364852093
"AC004014.1",-0.591631065300428,0.009701240222749,0.0530371911709099
"AC004034.1",-0.550280506972979,0.0179699311058889,0.0763991775082914
"AC004039.1",-0.0349889339693802,0.890374976756648,0.936617793851861
"AC004053.1",0.00954243653710368,0.970023176523772,0.981957809234729
"AC004066.2",0.00318081217903456,0.990005838297366,0.9918064855049
"AC004076.2",-0.0349889339693802,0.890374976756648,0.936617793851861
"AC004080.2",-0.314900405724421,0.203097275387943,0.379103442875603
"AC004083.1",0.136774923698486,0.588382304195425,0.734098830295796
"AC004112.1",-0.0445313705064838,0.860723558575886,0.918435529408666
"AC004130.2",-0.292634720471179,0.238624888514663,0.41921617031605
"AC004148.1",-0.375335837126078,0.124821919652973,0.275592233025143
"AC004158.1",-0.0858819288339331,0.734734237068355,0.838072088519813
"AC004160.1",-0.343527715335732,0.162792364365824,0.329254364852093
"AC004231.1",0.149498172414624,0.553800044977954,0.707740467379986
"AC004241.1",-0.429409644169666,0.0753426261257079,0.196859788305002
"AC004241.3",0.152678984593659,0.545297428559179,0.700940147212496
"AC004253.1",0,1,1
"AC004381.1",-0.782479796042502,0.000124046307768907,0.0047947645940539
"AC004448.2",-0.0986051775500713,0.697081085073463,0.812796709156869
"AC004477.1",-0.534376446077806,0.0223371497884152,0.0874133300087793
"AC004494.1",-0.248103349964696,0.32086571602578,0.505477578698276
"AC004540.1",-0.10496680190814,0.678498032523199,0.799877377342599
"AC004543.1",-0.283092283934076,0.254989720732858,0.43708429913657
"AC004551.1",-0.00954243653710368,0.970023176523772,0.981957809234729
"AC004556.3",-0.165402233309797,0.511885358434621,0.674071906787096
"AC004585.1",0.0763394922968294,0.763362171846459,0.85585822150534
"AC004593.1",0.563003755689117,0.0149867497852164,0.0683154624117372
"AC004593.2",-0.028627309611311,0.910222171117746,0.948239751554786
"AC004594.1",-0.423048019811596,0.0802551310356553,0.205127480446766
"AC004596.1",-0.28627309611311,0.249458524877215,0.430956010610759
"AC004687.1",0.534376446077806,0.0223371497884152,0.0874133300087793
"AC004704.1",-0.461217765960011,0.0540390782118583,0.157117431358202
"AC004771.4",-0.6902362428505,0.00152164992750265,0.0181109222163566
"AC004784.1",-0.0858819288339331,0.734734237068355,0.838072088519813
"AC004797.1",-0.588450253121394,0.0102010687105872,0.0545809475073485
"AC004803.1",-0.680693806313396,0.00187484757739851,0.0203817722654797
"AC004812.2",0.308538781366352,0.21287043106092,0.390436386782626
"AC004816.1",0.0922435531920022,0.715829665482683,0.826300293215516
"AC004817.3",0.410324771095458,0.0907777271361468,0.222886521964172
"AC004817.5",0.171763857667866,0.495549988480279,0.660500149329533
"AC004825.3",0.464398578139046,0.0521898885443222,0.153428213483375
"AC004828.1",0.496206699929391,0.0362190339100176,0.120078117940435
"AC004828.2",0.512110760824564,0.0298003448293987,0.105614126474021
"AC004830.2",-0.108147614087175,0.669271495354441,0.792534158338801
"AC004832.1",-0.219476040353385,0.381547140675057,0.562756490065881
"AC004832.6",0.101785989729106,0.687768280824928,0.805585518369514
"AC004834.1",-0.75385248643119,0.000302315433361632,0.0075309205127234
"AC004837.4",-0.32126203008249,0.193623689674478,0.368072489939146
"AC004839.2",0.190848730742074,0.448099666041123,0.620096885890811
"AC004847.1",0.71886355246181,0.000775030202222523,0.0123936079676374
"AC004854.2",0.222656852532419,0.374509395174593,0.556599220275597
"AC004865.2",0.410324771095458,0.0907777271361468,0.222886521964172
"AC004870.2",0.454856141601942,0.057884840409022,0.164558924798637
"AC004879.1",-0.0572546192226221,0.821468781766971,0.892885187395564
"AC004884.2",0.36261258840994,0.139175344457912,0.296233137103471
"AC004889.1",-0.575727004405255,0.0124108071879096,0.06129362284659
"AC004908.2",-0.18130629420497,0.471527767978293,0.640932554924703
"AC004917.1",0.14631736023559,0.562360757543833,0.712937245785863
"AC004918.1",0.18130629420497,0.471527767978293,0.640932554924703
"AC004938.2",0.32762365444056,0.184447580304517,0.357169049790847
"AC004943.2",-0.626619999269808,0.00539075178200047,0.0370642222903215
"AC004949.1",-0.130413299340417,0.606003334319509,0.747105204937924
"AC004951.1",-0.324442842261525,0.188998593038335,0.362687806189601
"AC004974.1",0.241741725606627,0.333829175779601,0.518403847328194
"AC004982.1",-0.324442842261525,0.188998593038335,0.362687806189601
"AC004982.2",-0.260826598680834,0.295845253243969,0.480373036896059
"AC004988.1",0.0222656852532419,0.930120073215297,0.96029110339405
"AC005034.6",-0.442132892885804,0.0661869259213799,0.180674635750969
"AC005037.1",0.582088628763324,0.0112626478830826,0.0578267853116639
"AC005041.4",-0.674332181955327,0.0021459961981378,0.022139936843327
"AC005041.5",0.295815532650214,0.233322285074124,0.413084606315607
"AC005050.3",0.050892994864553,0.841051573716376,0.905435238352898
"AC005052.2",-0.553461319152013,0.0171836399395176,0.0743150264690718
"AC005062.1",0.222656852532419,0.374509395174593,0.556599220275597
"AC005070.3",0.696597867208569,0.00131833477272791,0.0167679667789748
"AC005072.1",0.206752791637246,0.410420123418682,0.58827675489873
"AC005076.1",-0.159040608951728,0.5284700117571,0.687284833943172
"AC005082.1",-0.318081217903456,0.198323160050998,0.373248855414886
"AC005083.1",0.518472385182633,0.0274953462421001,0.100092752090068
"AC005100.1",0.0127232487161382,0.960037505464503,0.976084894419096
"AC005104.3",0.486664263392288,0.0405503248241128,0.129772819712287
"AC005154.4",-0.267188223038903,0.283790816044155,0.468199358627136
"AC005162.3",0.36261258840994,0.139175344457912,0.296233137103471
"AC005165.1",-0.32762365444056,0.184447580304517,0.357169049790847
"AC005225.2",0.0667970557597257,0.792285273328889,0.874052780952406
"AC005225.3",-0.28627309611311,0.249458524877215,0.430956010610759
"AC005229.4",0.0699778679387603,0.782613570424074,0.868067600153212
"AC005237.1",0.194029542921108,0.440425422337527,0.613544730892991
"AC005253.1",0.120870862803313,0.632825011384589,0.766214028866399
"AC005261.1",-0.238560913427592,0.340423472051444,0.524495495517334
"AC005264.1",0.699778679387603,0.00122546757722151,0.0161139234673245
"AC005280.1",-0.318081217903456,0.198323160050998,0.373248855414886
"AC005280.2",0.133594111519451,0.59716613585191,0.740167977735187
"AC005306.1",0.209933603816281,0.403094473684067,0.582068185164679
"AC005332.1",0.528014821719737,0.0243004920465009,0.0923623647287839
"AC005332.2",-0.120870862803313,0.632825011384589,0.766214028866399
"AC005332.3",-0.0381697461484147,0.880473872651068,0.930695475281093
"AC005332.4",0.260826598680834,0.295845253243969,0.480373036896059
"AC005332.5",0.289453908292145,0.244003604450245,0.424863669884431
"AC005332.6",0.120870862803313,0.632825011384589,0.766214028866399
"AC005332.7",0.0890627410129677,0.725263057271196,0.83234408858841
"AC005343.1",0.680693806313396,0.00187484757739851,0.0203817722654797
"AC005355.1",0.722044364640845,0.000715533194720863,0.0118532228221555
"AC005358.1",0.534376446077806,0.0223371497884152,0.0874133300087793
"AC005392.2",0.734767613356983,0.00051421889330003,0.010075539955777
"AC005400.1",-0.184487106384004,0.463651480367726,0.634051393393906
"AC005410.2",0.0381697461484147,0.880473872651068,0.930695475281093
"AC005476.2",-0.438952080706769,0.0683939898385508,0.184715939050481
"AC005480.1",0.384878273663182,0.114763914732844,0.26040206719734
"AC005487.1",0.0127232487161382,0.960037505464503,0.976084894419096
"AC005498.2",-0.585269440942359,0.0107213392095554,0.0562714227597336
"AC005498.3",-0.470760202497115,0.0486351080191324,0.146563154545803
"AC005520.2",-0.528014821719737,0.0243004920465009,0.0923623647287839
"AC005520.5",-0.731586801177949,0.00055943463403612,0.0104454137083825
"AC005523.2",0.295815532650214,0.233322285074124,0.413084606315607
"AC005532.1",0.289453908292145,0.244003604450245,0.424863669884431
"AC005534.1",-0.10496680190814,0.678498032523199,0.799877377342599
"AC005537.1",-0.438952080706769,0.0683939898385508,0.184715939050481
"AC005548.1",-0.454856141601942,0.0578848404090217,0.164558924798637
"AC005562.1",-0.0890627410129677,0.725263057271196,0.83234408858841
"AC005599.1",0.267188223038903,0.283790816044155,0.468199358627136
"AC005632.3",0.165402233309797,0.511885358434621,0.674071906787096
"AC005632.6",0.664789745418223,0.00261276204300535,0.024658952189792
"AC005670.3",-0.518472385182633,0.0274953462421001,0.100092752090068
"AC005674.2",0.585269440942359,0.0107213392095554,0.0562714227597336
"AC005695.2",0.283092283934076,0.254989720732858,0.43708429913657
"AC005696.1",-0.419867207632562,0.0827975391290767,0.209626200637189
"AC005699.1",0.528014821719737,0.0243004920465009,0.0923623647287839
"AC005703.4",-0.400782334558354,0.0993015892550992,0.23629559742462
"AC005703.7",0.171763857667866,0.495549988480279,0.660500149329533
"AC005725.1",-0.493025887750357,0.0376212761921747,0.123223040240276
"AC005726.1",0.330804466619594,0.179970343304257,0.351658645780459
"AC005726.3",0.149498172414624,0.553800044977954,0.707740467379986
"AC005726.5",0.28627309611311,0.249458524877215,0.430956010610759
"AC005736.1",-0.652066496702085,0.00336206946223872,0.0283807898538663
"AC005740.3",-0.25128416214373,0.314497010100493,0.498932811687549
"AC005746.2",-0.384878273663182,0.114763914732844,0.26040206719734
"AC005753.2",0.244922537785661,0.327309843688235,0.51208986038299
"AC005759.1",-0.330804466619594,0.179970343304257,0.351658645780459
"AC005786.3",0.706140303745672,0.00105597765592529,0.0146528907903028
"AC005803.1",0.473941014676149,0.0469279981708853,0.143269480481984
"AC005808.1",0.438952080706769,0.068393989838551,0.184715939050481
"AC005821.1",-0.0222656852532419,0.930120073215297,0.96029110339405
"AC005837.1",-0.0922435531920022,0.715829665482683,0.826300293215516
"AC005838.2",-0.0922435531920022,0.715829665482683,0.826300293215516
"AC005842.1",0.0667970557597257,0.792285273328889,0.874052780952406
"AC005856.1",-0.413505583274493,0.0880581514289032,0.218290421888201
"AC005871.2",-0.46757939031808,0.0503888180640493,0.149978966285205
"AC005884.1",-0.423048019811596,0.0802551310356553,0.205127480446766
"AC005899.6",-0.0222656852532419,0.930120073215297,0.96029110339405
"AC005899.8",0.0667970557597257,0.792285273328889,0.874052780952406
"AC005920.1",0.10496680190814,0.678498032523199,0.799877377342599
"AC005920.2",0.687055430671465,0.00163265869225251,0.0188220867492297
"AC005921.2",-0.00954243653710368,0.970023176523772,0.981957809234729
"AC005944.1",-0.0636162435806912,0.801985917292481,0.879810719446341
"AC005962.2",0.0254464974322765,0.920165481639333,0.95443643539396
"AC006001.2",0.273549847396972,0.27204135028264,0.455484922296248
"AC006008.1",0.14631736023559,0.562360757543833,0.712937245785863
"AC006019.3",-0.0667970557597257,0.792285273328889,0.874052780952406
